timestamp,open,high,low,close,volume,trade_count,vwap
2024-01-15 03:21:00+00:00,71.241,71.241,71.241,71.241,0.0,0.0,0.0
2024-01-15 03:22:00+00:00,71.2395,71.2395,71.2395,71.2395,0.0,0.0,0.0
2024-01-15 03:25:00+00:00,71.3284,71.3284,71.3284,71.3284,0.0,0.0,0.0
2024-01-15 03:30:00+00:00,71.36875,71.36875,71.36655,71.36655,0.0,0.0,0.0
2024-01-15 03:31:00+00:00,71.31395,71.31395,71.31395,71.31395,0.0,0.0,0.0
2024-01-15 03:32:00+00:00,71.2887,71.2887,71.2887,71.2887,0.0,0.0,0.0
2024-01-15 03:33:00+00:00,71.25505,71.25505,71.25505,71.25505,0.0,0.0,0.0
2024-01-15 03:34:00+00:00,71.28965,71.28965,71.28965,71.28965,0.0,0.0,0.0
2024-01-15 03:35:00+00:00,71.3896,71.3896,71.3896,71.3896,0.0,0.0,0.0
2024-01-15 03:36:00+00:00,71.3564,71.3564,71.3564,71.3564,0.0,0.0,0.0
2024-01-15 03:37:00+00:00,71.284,71.284,71.284,71.284,0.0,0.0,0.0
2024-01-15 03:38:00+00:00,71.303,71.303,71.303,71.303,0.0,0.0,0.0
2024-01-15 03:39:00+00:00,71.3435,71.3435,71.3435,71.3435,0.0,0.0,0.0
2024-01-15 03:40:00+00:00,71.3875,71.3875,71.3875,71.3875,0.0,0.0,0.0
2024-01-15 03:41:00+00:00,71.355,71.355,71.33055,71.33055,0.0,0.0,0.0
2024-01-15 03:43:00+00:00,71.34,71.34,71.295,71.295,0.0,0.0,0.0
2024-01-15 03:45:00+00:00,71.1816,71.1816,71.1816,71.1816,0.0,0.0,0.0
2024-01-15 03:46:00+00:00,71.16765,71.16765,71.16765,71.16765,0.0,0.0,0.0
2024-01-15 03:47:00+00:00,71.1346,71.1346,71.1346,71.1346,0.0,0.0,0.0
2024-01-15 03:48:00+00:00,71.1365,71.1365,71.1365,71.1365,0.0,0.0,0.0
2024-01-15 03:49:00+00:00,71.12,71.12,71.12,71.12,0.0,0.0,0.0
2024-01-15 03:50:00+00:00,71.13105,71.13105,71.125,71.125,0.0,0.0,0.0
2024-01-15 03:51:00+00:00,71.1588,71.194,71.1588,71.194,0.0,0.0,0.0
2024-01-15 03:58:00+00:00,71.2585,71.2585,71.2585,71.2585,0.0,0.0,0.0
2024-01-15 03:59:00+00:00,71.25,71.25,71.25,71.25,0.0,0.0,0.0
2024-01-15 04:00:00+00:00,71.2234,71.2234,71.2234,71.2234,0.0,0.0,0.0
2024-01-15 04:01:00+00:00,71.28875,71.28875,71.28875,71.28875,0.0,0.0,0.0
2024-01-15 04:03:00+00:00,71.21645,71.21645,71.21645,71.21645,0.0,0.0,0.0
2024-01-15 04:04:00+00:00,71.2613,71.2613,71.2613,71.2613,0.0,0.0,0.0
2024-01-15 04:05:00+00:00,71.2815,71.2815,71.1535,71.1535,0.0,0.0,0.0
2024-01-15 04:06:00+00:00,71.29125,71.29125,71.29125,71.29125,0.0,0.0,0.0
2024-01-15 04:10:00+00:00,71.2985,71.345,71.2985,71.345,0.0,0.0,0.0
2024-01-15 04:12:00+00:00,71.29155,71.29155,71.29155,71.29155,0.0,0.0,0.0
2024-01-15 04:13:00+00:00,71.3276,71.3276,71.3276,71.3276,0.0,0.0,0.0
2024-01-15 04:15:00+00:00,71.344,71.344,71.344,71.344,0.0,0.0,0.0
2024-01-15 04:16:00+00:00,71.182,71.182,71.182,71.182,0.0,0.0,0.0
2024-01-15 04:17:00+00:00,71.325,71.325,71.325,71.325,0.0,0.0,0.0
2024-01-15 04:19:00+00:00,71.27,71.27,71.27,71.27,0.0,0.0,0.0
2024-01-15 04:22:00+00:00,71.20685,71.2555,71.20685,71.2555,0.0,0.0,0.0
2024-01-15 04:23:00+00:00,71.279,71.279,71.279,71.279,0.0,0.0,0.0
2024-01-15 04:27:00+00:00,71.38,71.38,71.38,71.38,0.0,0.0,0.0
2024-01-15 04:29:00+00:00,71.3607,71.3607,71.3607,71.3607,0.0,0.0,0.0
2024-01-15 04:32:00+00:00,71.395,71.395,71.395,71.395,0.0,0.0,0.0
2024-01-15 04:34:00+00:00,71.43915,71.43915,71.3435,71.3435,0.0,0.0,0.0
2024-01-15 04:35:00+00:00,71.31995,71.31995,71.25805,71.26585,0.0,0.0,0.0
2024-01-15 04:36:00+00:00,71.23195,71.23195,71.23195,71.23195,0.0,0.0,0.0
2024-01-15 04:40:00+00:00,71.34435,71.34435,71.34435,71.34435,0.0,0.0,0.0
2024-01-15 04:43:00+00:00,71.315,71.315,71.315,71.315,0.0,0.0,0.0
2024-01-15 04:45:00+00:00,71.295,71.295,71.295,71.295,0.0,0.0,0.0
2024-01-15 04:46:00+00:00,71.293,71.32335,71.293,71.32335,0.0,0.0,0.0
2024-01-15 04:48:00+00:00,71.341,71.341,71.327,71.3365,0.0,0.0,0.0
2024-01-15 04:49:00+00:00,71.36,71.36,71.36,71.36,0.0,0.0,0.0
2024-01-15 04:50:00+00:00,71.4055,71.474,71.4055,71.474,0.0,0.0,0.0
2024-01-15 04:51:00+00:00,71.38655,71.38655,71.38655,71.38655,0.0,0.0,0.0
2024-01-15 04:52:00+00:00,71.4205,71.488,71.4205,71.488,0.0,0.0,0.0
2024-01-15 04:53:00+00:00,71.365,71.39165,71.29,71.39165,0.098172146,1.0,71.29
2024-01-15 04:54:00+00:00,71.3993,71.45045,71.3993,71.4185,0.0,0.0,0.0
2024-01-15 04:55:00+00:00,71.39195,71.3937,71.3695,71.3937,0.0,0.0,0.0
2024-01-15 04:56:00+00:00,71.37765,71.38915,71.36305,71.36305,0.0,0.0,0.0
2024-01-15 04:59:00+00:00,71.427,71.427,71.427,71.427,0.0,0.0,0.0
2024-01-15 05:04:00+00:00,71.434,71.5445,71.434,71.5445,0.0,0.0,0.0
2024-01-15 05:06:00+00:00,71.52705,71.52705,71.52705,71.52705,0.0,0.0,0.0
2024-01-15 05:09:00+00:00,71.5415,71.5415,71.5415,71.5415,0.0,0.0,0.0
2024-01-15 05:10:00+00:00,71.505,71.505,71.505,71.505,0.0,0.0,0.0
2024-01-15 05:11:00+00:00,71.4755,71.4755,71.45905,71.45905,0.0,0.0,0.0
2024-01-15 05:13:00+00:00,71.4705,71.4705,71.4705,71.4705,0.0,0.0,0.0
2024-01-15 05:14:00+00:00,71.4815,71.4815,71.4645,71.4735,0.0,0.0,0.0
2024-01-15 05:15:00+00:00,71.521,71.521,71.43265,71.43265,0.0,0.0,0.0
2024-01-15 05:16:00+00:00,71.4409,71.4409,71.38775,71.38775,0.0,0.0,0.0
2024-01-15 05:17:00+00:00,71.4286,71.5,71.4286,71.5,0.0,0.0,0.0
2024-01-15 05:18:00+00:00,71.46,71.46,71.46,71.46,0.0,0.0,0.0
2024-01-15 05:20:00+00:00,71.4563,71.4563,71.4563,71.4563,0.0,0.0,0.0
2024-01-15 05:21:00+00:00,71.36755,71.36755,71.36755,71.36755,0.0,0.0,0.0
2024-01-15 05:23:00+00:00,71.3365,71.3365,71.3365,71.3365,0.0,0.0,0.0
2024-01-15 05:26:00+00:00,71.3015,71.3015,71.3015,71.3015,0.0,0.0,0.0
2024-01-15 05:27:00+00:00,71.3185,71.3185,71.3185,71.3185,0.0,0.0,0.0
2024-01-15 05:33:00+00:00,71.265,71.265,71.265,71.265,0.0,0.0,0.0
