Username,Robot Name,Profit,Timestamp
juliaxy0,robot1,168460.56,2024-01-09 14:27:37.232
juliaxy0,robot12,0.0,2024-01-09 14:27:37.232
juliaxy0,robot1,168460.56,2024-01-09 14:27:40.326
juliaxy0,robot12,0.0,2024-01-09 14:27:40.326
juliaxy0,robot1,168460.56,2024-01-09 14:27:43.382
juliaxy0,robot12,0.0,2024-01-09 14:27:43.382
juliaxy0,robot1,168460.56,2024-01-09 14:27:46.463
juliaxy0,robot12,0.0,2024-01-09 14:27:46.463
juliaxy0,robot1,168460.56,2024-01-09 14:27:49.687
juliaxy0,robot12,0.0,2024-01-09 14:27:49.687
juliaxy0,robot1,168460.56,2024-01-09 14:27:52.375
juliaxy0,robot12,0.0,2024-01-09 14:27:52.375
juliaxy0,robot1,168460.56,2024-01-09 14:27:55.576
juliaxy0,robot12,0.0,2024-01-09 14:27:55.576
juliaxy0,robot1,168460.56,2024-01-09 14:27:57.848
juliaxy0,robot12,0.0,2024-01-09 14:27:57.848
juliaxy0,robot1,168460.56,2024-01-09 14:28:00.208
juliaxy0,robot12,0.0,2024-01-09 14:28:00.208
juliaxy0,robot1,169864.398,2024-01-09 14:28:03.403
juliaxy0,robot12,0.0,2024-01-09 14:28:03.403
juliaxy0,robot1,169864.398,2024-01-09 14:28:05.775
juliaxy0,robot12,0.0,2024-01-09 14:28:05.775
juliaxy0,robot1,169864.398,2024-01-09 14:28:08.116
juliaxy0,robot12,0.0,2024-01-09 14:28:08.116
juliaxy0,robot1,169864.398,2024-01-09 14:28:10.368
juliaxy0,robot12,0.0,2024-01-09 14:28:10.368
juliaxy0,robot1,169864.398,2024-01-09 14:28:13.134
juliaxy0,robot12,0.0,2024-01-09 14:28:13.134
juliaxy0,robot1,169864.398,2024-01-09 14:28:16.946
juliaxy0,robot12,0.0,2024-01-09 14:28:16.946
juliaxy0,robot1,169864.398,2024-01-09 14:28:19.403
juliaxy0,robot12,0.0,2024-01-09 14:28:19.403
juliaxy0,robot1,169864.398,2024-01-09 14:28:21.636
juliaxy0,robot12,0.0,2024-01-09 14:28:21.636
juliaxy0,robot1,169864.398,2024-01-09 14:28:23.892
juliaxy0,robot12,0.0,2024-01-09 14:28:23.892
juliaxy0,robot1,169864.398,2024-01-09 14:28:26.141
juliaxy0,robot12,0.0,2024-01-09 14:28:26.141
juliaxy0,robot1,169864.398,2024-01-09 14:28:28.390
juliaxy0,robot12,0.0,2024-01-09 14:28:28.390
juliaxy0,robot1,169864.398,2024-01-09 14:28:30.646
juliaxy0,robot12,0.0,2024-01-09 14:28:30.646
juliaxy0,robot1,169864.398,2024-01-09 14:28:32.892
juliaxy0,robot12,0.0,2024-01-09 14:28:32.892
juliaxy0,robot1,169864.398,2024-01-09 14:28:35.117
juliaxy0,robot12,0.0,2024-01-09 14:28:35.117
juliaxy0,robot1,169864.398,2024-01-09 14:28:37.358
juliaxy0,robot12,0.0,2024-01-09 14:28:37.358
juliaxy0,robot1,169864.398,2024-01-09 14:28:39.613
juliaxy0,robot12,0.0,2024-01-09 14:28:39.613
juliaxy0,robot1,169864.398,2024-01-09 14:28:41.875
juliaxy0,robot12,0.0,2024-01-09 14:28:41.875
juliaxy0,robot1,169864.398,2024-01-09 14:28:44.119
juliaxy0,robot12,0.0,2024-01-09 14:28:44.119
juliaxy0,robot1,169864.398,2024-01-09 14:28:46.369
juliaxy0,robot12,0.0,2024-01-09 14:28:46.369
juliaxy0,robot1,169864.398,2024-01-09 14:28:48.612
juliaxy0,robot12,0.0,2024-01-09 14:28:48.612
juliaxy0,robot1,169864.398,2024-01-09 14:28:50.841
juliaxy0,robot12,0.0,2024-01-09 14:28:50.841
juliaxy0,robot1,169864.398,2024-01-09 14:28:53.085
juliaxy0,robot12,0.0,2024-01-09 14:28:53.085
juliaxy0,robot1,169864.398,2024-01-09 14:28:55.324
juliaxy0,robot12,0.0,2024-01-09 14:28:55.324
juliaxy0,robot1,169864.398,2024-01-09 14:28:57.582
juliaxy0,robot12,0.0,2024-01-09 14:28:57.582
juliaxy0,robot1,169864.398,2024-01-09 14:28:59.806
juliaxy0,robot12,0.0,2024-01-09 14:28:59.806
juliaxy0,robot1,169864.398,2024-01-09 14:29:02.078
juliaxy0,robot12,0.0,2024-01-09 14:29:02.078
juliaxy0,robot1,171268.236,2024-01-09 14:29:04.927
juliaxy0,robot12,0.0,2024-01-09 14:29:04.927
juliaxy0,robot1,171268.236,2024-01-09 14:29:07.183
juliaxy0,robot12,0.0,2024-01-09 14:29:07.183
juliaxy0,robot1,171268.236,2024-01-09 14:29:09.420
juliaxy0,robot12,0.0,2024-01-09 14:29:09.420
juliaxy0,robot1,171268.236,2024-01-09 14:29:11.660
juliaxy0,robot12,0.0,2024-01-09 14:29:11.660
juliaxy0,robot1,171268.236,2024-01-09 14:29:13.883
juliaxy0,robot12,0.0,2024-01-09 14:29:13.883
juliaxy0,robot1,171268.236,2024-01-09 14:29:16.115
juliaxy0,robot12,0.0,2024-01-09 14:29:16.115
juliaxy0,robot1,171268.236,2024-01-09 14:29:18.388
juliaxy0,robot12,0.0,2024-01-09 14:29:18.388
juliaxy0,robot1,171268.236,2024-01-09 14:29:20.639
juliaxy0,robot12,0.0,2024-01-09 14:29:20.639
juliaxy0,robot1,171268.236,2024-01-09 14:29:22.886
juliaxy0,robot12,0.0,2024-01-09 14:29:22.886
juliaxy0,robot1,171344.6202,2024-01-09 14:29:25.122
juliaxy0,robot12,0.0,2024-01-09 14:29:25.122
juliaxy0,robot1,171344.6202,2024-01-09 14:29:27.367
juliaxy0,robot12,0.0,2024-01-09 14:29:27.367
juliaxy0,robot1,171344.6202,2024-01-09 14:29:29.606
juliaxy0,robot12,0.0,2024-01-09 14:29:29.606
juliaxy0,robot1,171344.6202,2024-01-09 14:29:31.867
juliaxy0,robot12,0.0,2024-01-09 14:29:31.867
juliaxy0,robot1,171344.6202,2024-01-09 14:29:34.114
juliaxy0,robot12,0.0,2024-01-09 14:29:34.114
juliaxy0,robot1,171344.6202,2024-01-09 14:29:36.375
juliaxy0,robot12,0.0,2024-01-09 14:29:36.375
juliaxy0,robot1,171344.6202,2024-01-09 14:29:38.619
juliaxy0,robot12,0.0,2024-01-09 14:29:38.619
juliaxy0,robot1,171344.6202,2024-01-09 14:29:40.867
juliaxy0,robot12,0.0,2024-01-09 14:29:40.867
juliaxy0,robot1,171344.6202,2024-01-09 14:29:43.099
juliaxy0,robot12,0.0,2024-01-09 14:29:43.099
juliaxy0,robot1,171344.6202,2024-01-09 14:29:45.380
juliaxy0,robot12,0.0,2024-01-09 14:29:45.380
juliaxy0,robot1,171344.6202,2024-01-09 14:29:47.637
juliaxy0,robot12,0.0,2024-01-09 14:29:47.637
juliaxy0,robot1,171344.6202,2024-01-09 14:29:49.916
juliaxy0,robot12,0.0,2024-01-09 14:29:49.916
juliaxy0,robot1,171344.6202,2024-01-09 14:29:52.161
juliaxy0,robot12,0.0,2024-01-09 14:29:52.161
juliaxy0,robot1,171344.6202,2024-01-09 14:29:54.795
juliaxy0,robot12,0.0,2024-01-09 14:29:54.795
juliaxy0,robot1,171344.6202,2024-01-09 14:29:57.035
juliaxy0,robot12,0.0,2024-01-09 14:29:57.035
juliaxy0,robot1,171344.6202,2024-01-09 14:29:59.376
juliaxy0,robot12,0.0,2024-01-09 14:29:59.376
juliaxy0,robot1,171344.6202,2024-01-09 14:30:01.700
juliaxy0,robot12,0.0,2024-01-09 14:30:01.700
juliaxy0,robot1,172749.0843,2024-01-09 14:30:04.711
juliaxy0,robot12,0.0,2024-01-09 14:30:04.711
juliaxy0,robot1,172643.5134,2024-01-09 14:30:07.052
juliaxy0,robot12,0.0,2024-01-09 14:30:07.052
juliaxy0,robot1,172643.5134,2024-01-09 14:30:09.301
juliaxy0,robot12,0.0,2024-01-09 14:30:09.301
juliaxy0,robot1,172643.5134,2024-01-09 14:30:11.589
juliaxy0,robot12,0.0,2024-01-09 14:30:11.589
juliaxy0,robot1,172643.5134,2024-01-09 14:30:13.838
juliaxy0,robot12,0.0,2024-01-09 14:30:13.838
juliaxy0,robot1,172643.5134,2024-01-09 14:30:16.102
juliaxy0,robot12,0.0,2024-01-09 14:30:16.102
juliaxy0,robot1,172643.5134,2024-01-09 14:30:18.430
juliaxy0,robot12,0.0,2024-01-09 14:30:18.430
juliaxy0,robot1,172643.5134,2024-01-09 14:30:20.687
juliaxy0,robot12,0.0,2024-01-09 14:30:20.687
juliaxy0,robot1,172643.5134,2024-01-09 14:30:22.943
juliaxy0,robot12,0.0,2024-01-09 14:30:22.943
juliaxy0,robot1,172643.5134,2024-01-09 14:30:25.207
juliaxy0,robot12,0.0,2024-01-09 14:30:25.207
juliaxy0,robot1,172643.5134,2024-01-09 14:30:27.480
juliaxy0,robot12,0.0,2024-01-09 14:30:27.480
juliaxy0,robot1,172643.5134,2024-01-09 14:30:29.738
juliaxy0,robot12,0.0,2024-01-09 14:30:29.738
juliaxy0,robot1,172643.5134,2024-01-09 14:30:32.084
juliaxy0,robot12,0.0,2024-01-09 14:30:32.084
juliaxy0,robot1,172643.5134,2024-01-09 14:30:34.346
juliaxy0,robot12,0.0,2024-01-09 14:30:34.346
juliaxy0,robot1,172643.5134,2024-01-09 14:30:36.601
juliaxy0,robot12,0.0,2024-01-09 14:30:36.601
juliaxy0,robot1,172643.5134,2024-01-09 14:30:39.158
juliaxy0,robot12,0.0,2024-01-09 14:30:39.158
juliaxy0,robot1,172643.5134,2024-01-09 14:30:41.458
juliaxy0,robot12,0.0,2024-01-09 14:30:41.458
juliaxy0,robot1,172643.5134,2024-01-09 14:30:43.716
juliaxy0,robot12,0.0,2024-01-09 14:30:43.716
juliaxy0,robot1,172643.5134,2024-01-09 14:30:45.982
juliaxy0,robot12,0.0,2024-01-09 14:30:45.982
juliaxy0,robot1,172643.5134,2024-01-09 14:30:48.240
juliaxy0,robot12,0.0,2024-01-09 14:30:48.240
juliaxy0,robot1,172643.5134,2024-01-09 14:30:50.500
juliaxy0,robot12,0.0,2024-01-09 14:30:50.500
juliaxy0,robot1,172643.5134,2024-01-09 14:30:52.763
juliaxy0,robot12,0.0,2024-01-09 14:30:52.763
juliaxy0,robot1,172643.5134,2024-01-09 14:30:55.102
juliaxy0,robot12,0.0,2024-01-09 14:30:55.102
juliaxy0,robot1,172643.5134,2024-01-09 14:30:57.362
juliaxy0,robot12,0.0,2024-01-09 14:30:57.362
juliaxy0,robot1,172643.5134,2024-01-09 14:30:59.611
juliaxy0,robot12,0.0,2024-01-09 14:30:59.611
juliaxy0,robot1,172643.5134,2024-01-09 14:31:01.876
juliaxy0,robot12,0.0,2024-01-09 14:31:01.876
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:04.776
juliaxy0,robot12,0.0,2024-01-09 14:31:04.776
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:07.035
juliaxy0,robot12,0.0,2024-01-09 14:31:07.035
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:09.343
juliaxy0,robot12,0.0,2024-01-09 14:31:09.343
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:11.579
juliaxy0,robot12,0.0,2024-01-09 14:31:11.579
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:13.843
juliaxy0,robot12,0.0,2024-01-09 14:31:13.843
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:16.498
juliaxy0,robot12,0.0,2024-01-09 14:31:16.498
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:18.752
juliaxy0,robot12,0.0,2024-01-09 14:31:18.752
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:20.992
juliaxy0,robot12,0.0,2024-01-09 14:31:20.992
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:23.246
juliaxy0,robot12,0.0,2024-01-09 14:31:23.246
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:25.492
juliaxy0,robot12,0.0,2024-01-09 14:31:25.492
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:27.740
juliaxy0,robot12,0.0,2024-01-09 14:31:27.740
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:29.978
juliaxy0,robot12,0.0,2024-01-09 14:31:29.978
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:32.232
juliaxy0,robot12,0.0,2024-01-09 14:31:32.232
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:34.469
juliaxy0,robot12,0.0,2024-01-09 14:31:34.469
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:36.703
juliaxy0,robot12,0.0,2024-01-09 14:31:36.703
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:38.998
juliaxy0,robot12,0.0,2024-01-09 14:31:38.998
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:41.233
juliaxy0,robot12,0.0,2024-01-09 14:31:41.233
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:43.505
juliaxy0,robot12,0.0,2024-01-09 14:31:43.505
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:45.839
juliaxy0,robot12,0.0,2024-01-09 14:31:45.839
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:48.391
juliaxy0,robot12,0.0,2024-01-09 14:31:48.391
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:51.008
juliaxy0,robot12,0.0,2024-01-09 14:31:51.008
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:53.376
juliaxy0,robot12,0.0,2024-01-09 14:31:53.376
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:55.636
juliaxy0,robot12,0.0,2024-01-09 14:31:55.636
juliaxy0,robot1,174047.11920000002,2024-01-09 14:31:57.901
juliaxy0,robot12,0.0,2024-01-09 14:31:57.901
juliaxy0,robot1,174047.11920000002,2024-01-09 14:32:00.451
juliaxy0,robot12,0.0,2024-01-09 14:32:00.451
juliaxy0,robot1,175450.725,2024-01-09 14:32:03.896
juliaxy0,robot12,0.0,2024-01-09 14:32:03.896
juliaxy0,robot1,175450.725,2024-01-09 14:32:06.156
juliaxy0,robot12,0.0,2024-01-09 14:32:06.156
juliaxy0,robot1,175450.725,2024-01-09 14:32:08.504
juliaxy0,robot12,0.0,2024-01-09 14:32:08.504
juliaxy0,robot1,175450.725,2024-01-09 14:32:10.790
juliaxy0,robot12,0.0,2024-01-09 14:32:10.790
juliaxy0,robot1,175450.725,2024-01-09 14:32:13.057
juliaxy0,robot12,0.0,2024-01-09 14:32:13.057
juliaxy0,robot1,175450.725,2024-01-09 14:32:15.436
juliaxy0,robot12,0.0,2024-01-09 14:32:15.436
juliaxy0,robot1,175450.725,2024-01-09 14:32:17.710
juliaxy0,robot12,0.0,2024-01-09 14:32:17.710
juliaxy0,robot1,175450.725,2024-01-09 14:32:20.126
juliaxy0,robot12,0.0,2024-01-09 14:32:20.126
juliaxy0,robot1,175450.725,2024-01-09 14:32:22.406
juliaxy0,robot12,0.0,2024-01-09 14:32:22.406
juliaxy0,robot1,175450.725,2024-01-09 14:32:24.741
juliaxy0,robot12,0.0,2024-01-09 14:32:24.741
juliaxy0,robot1,175450.725,2024-01-09 14:32:26.986
juliaxy0,robot12,0.0,2024-01-09 14:32:26.986
juliaxy0,robot1,175450.725,2024-01-09 14:32:29.301
juliaxy0,robot12,0.0,2024-01-09 14:32:29.301
juliaxy0,robot1,175450.725,2024-01-09 14:32:31.756
juliaxy0,robot12,0.0,2024-01-09 14:32:31.756
juliaxy0,robot1,175450.725,2024-01-09 14:32:34.408
juliaxy0,robot12,0.0,2024-01-09 14:32:34.408
juliaxy0,robot1,175450.725,2024-01-09 14:32:36.716
juliaxy0,robot12,0.0,2024-01-09 14:32:36.716
juliaxy0,robot1,175450.725,2024-01-09 14:32:39.026
juliaxy0,robot12,0.0,2024-01-09 14:32:39.026
juliaxy0,robot1,175450.725,2024-01-09 14:32:41.373
juliaxy0,robot12,0.0,2024-01-09 14:32:41.373
juliaxy0,robot1,175450.725,2024-01-09 14:32:43.636
juliaxy0,robot12,0.0,2024-01-09 14:32:43.636
juliaxy0,robot1,175450.725,2024-01-09 14:32:45.886
juliaxy0,robot12,0.0,2024-01-09 14:32:45.886
juliaxy0,robot1,175450.725,2024-01-09 14:32:48.163
juliaxy0,robot12,0.0,2024-01-09 14:32:48.163
juliaxy0,robot1,175450.725,2024-01-09 14:32:50.417
juliaxy0,robot12,0.0,2024-01-09 14:32:50.417
juliaxy0,robot1,175450.725,2024-01-09 14:32:52.673
juliaxy0,robot12,0.0,2024-01-09 14:32:52.673
juliaxy0,robot1,175450.725,2024-01-09 14:32:54.946
juliaxy0,robot12,0.0,2024-01-09 14:32:54.946
juliaxy0,robot1,175450.725,2024-01-09 14:32:57.206
juliaxy0,robot12,0.0,2024-01-09 14:32:57.206
juliaxy0,robot1,175450.725,2024-01-09 14:32:59.593
juliaxy0,robot12,0.0,2024-01-09 14:32:59.593
juliaxy0,robot1,175450.725,2024-01-09 14:33:01.914
juliaxy0,robot12,0.0,2024-01-09 14:33:01.914
juliaxy0,robot1,175450.725,2024-01-09 14:33:04.181
juliaxy0,robot12,0.0,2024-01-09 14:33:04.181
juliaxy0,robot1,175450.725,2024-01-09 14:33:06.533
juliaxy0,robot12,0.0,2024-01-09 14:33:06.533
juliaxy0,robot1,175450.725,2024-01-09 14:33:08.833
juliaxy0,robot12,0.0,2024-01-09 14:33:08.833
juliaxy0,robot1,175450.725,2024-01-09 14:33:11.065
juliaxy0,robot12,0.0,2024-01-09 14:33:11.065
juliaxy0,robot1,175450.725,2024-01-09 14:33:13.474
juliaxy0,robot12,0.0,2024-01-09 14:33:13.474
juliaxy0,robot1,175450.725,2024-01-09 14:33:15.916
juliaxy0,robot12,0.0,2024-01-09 14:33:15.916
juliaxy0,robot1,175450.725,2024-01-09 14:33:18.206
juliaxy0,robot12,0.0,2024-01-09 14:33:18.206
juliaxy0,robot1,175450.725,2024-01-09 14:33:20.496
juliaxy0,robot12,0.0,2024-01-09 14:33:20.496
juliaxy0,robot1,175450.725,2024-01-09 14:33:22.841
juliaxy0,robot12,0.0,2024-01-09 14:33:22.841
juliaxy0,robot1,175450.725,2024-01-09 14:33:25.096
juliaxy0,robot12,0.0,2024-01-09 14:33:25.096
juliaxy0,robot1,175450.725,2024-01-09 14:33:27.362
juliaxy0,robot12,0.0,2024-01-09 14:33:27.362
juliaxy0,robot1,175450.725,2024-01-09 14:33:29.616
juliaxy0,robot12,0.0,2024-01-09 14:33:29.616
juliaxy0,robot1,175450.725,2024-01-09 14:33:31.886
juliaxy0,robot12,0.0,2024-01-09 14:33:31.886
juliaxy0,robot1,175450.725,2024-01-09 14:33:34.162
juliaxy0,robot12,0.0,2024-01-09 14:33:34.162
juliaxy0,robot1,175450.725,2024-01-09 14:33:36.593
juliaxy0,robot12,0.0,2024-01-09 14:33:36.593
juliaxy0,robot1,175450.725,2024-01-09 14:33:38.976
juliaxy0,robot12,0.0,2024-01-09 14:33:38.976
juliaxy0,robot1,175450.725,2024-01-09 14:33:41.256
juliaxy0,robot12,0.0,2024-01-09 14:33:41.256
juliaxy0,robot1,175450.725,2024-01-09 14:33:43.506
juliaxy0,robot12,0.0,2024-01-09 14:33:43.506
juliaxy0,robot1,175450.725,2024-01-09 14:33:45.770
juliaxy0,robot12,0.0,2024-01-09 14:33:45.770
juliaxy0,robot1,175450.725,2024-01-09 14:33:48.021
juliaxy0,robot12,0.0,2024-01-09 14:33:48.021
juliaxy0,robot1,175450.725,2024-01-09 14:33:50.266
juliaxy0,robot12,0.0,2024-01-09 14:33:50.266
juliaxy0,robot1,175450.725,2024-01-09 14:33:52.516
juliaxy0,robot12,0.0,2024-01-09 14:33:52.516
juliaxy0,robot1,175450.725,2024-01-09 14:33:54.769
juliaxy0,robot12,0.0,2024-01-09 14:33:54.769
juliaxy0,robot1,175450.725,2024-01-09 14:33:57.026
juliaxy0,robot12,0.0,2024-01-09 14:33:57.026
juliaxy0,robot1,175450.725,2024-01-09 14:33:59.306
juliaxy0,robot12,0.0,2024-01-09 14:33:59.306
juliaxy0,robot1,175450.725,2024-01-09 14:34:01.546
juliaxy0,robot12,0.0,2024-01-09 14:34:01.546
juliaxy0,robot1,176854.3308,2024-01-09 14:34:04.426
juliaxy0,robot12,0.0,2024-01-09 14:34:04.426
juliaxy0,robot1,176854.3308,2024-01-09 14:34:06.686
juliaxy0,robot12,0.0,2024-01-09 14:34:06.686
juliaxy0,robot1,176854.3308,2024-01-09 14:34:08.931
juliaxy0,robot12,0.0,2024-01-09 14:34:08.931
juliaxy0,robot1,176854.3308,2024-01-09 14:34:11.276
juliaxy0,robot12,0.0,2024-01-09 14:34:11.276
juliaxy0,robot1,176854.3308,2024-01-09 14:34:13.826
juliaxy0,robot12,0.0,2024-01-09 14:34:13.826
juliaxy0,robot1,176854.3308,2024-01-09 14:34:16.145
juliaxy0,robot12,0.0,2024-01-09 14:34:16.145
juliaxy0,robot1,176854.3308,2024-01-09 14:34:18.474
juliaxy0,robot12,0.0,2024-01-09 14:34:18.474
juliaxy0,robot1,176854.3308,2024-01-09 14:34:21.496
juliaxy0,robot12,0.0,2024-01-09 14:34:21.496
juliaxy0,robot1,176854.3308,2024-01-09 14:34:24.316
