timestamp,open,high,low,close,volume,trade_count,vwap
2024-01-15 03:22:00+00:00,2508.4058261015,2508.4058261015,2508.4058261015,2508.4058261015,0.0,0.0,0.0
2024-01-15 03:23:00+00:00,2508.7718261015,2511.1885,2508.7718261015,2511.1885,0.080009717,1.0,2509.251652203
2024-01-15 03:24:00+00:00,2510.695,2510.695,2510.695,2510.695,0.0,0.0,0.0
2024-01-15 03:25:00+00:00,2512.05,2512.05,2511.275,2511.275,0.0,0.0,0.0
2024-01-15 03:26:00+00:00,2511.915,2511.915,2510.3485,2510.3485,0.0,0.0,0.0
2024-01-15 03:27:00+00:00,2512.0,2512.0,2512.0,2512.0,0.0,0.0,0.0
2024-01-15 03:28:00+00:00,2513.203,2513.203,2513.203,2513.203,0.0,0.0,0.0
2024-01-15 03:29:00+00:00,2512.691,2512.691,2512.691,2512.691,0.0,0.0,0.0
2024-01-15 03:30:00+00:00,2511.723,2511.723,2511.723,2511.723,0.0,0.0,0.0
2024-01-15 03:31:00+00:00,2509.86,2509.86,2509.86,2509.86,0.0,0.0,0.0
2024-01-15 03:32:00+00:00,2508.2565,2508.355,2507.468,2507.468,0.0,0.0,0.0
2024-01-15 03:38:00+00:00,2508.5555,2508.5555,2508.5555,2508.5555,0.0,0.0,0.0
2024-01-15 03:39:00+00:00,2507.8575,2507.8575,2507.8575,2507.8575,0.0,0.0,0.0
2024-01-15 03:40:00+00:00,2509.848,2509.848,2509.848,2509.848,0.0,0.0,0.0
2024-01-15 03:41:00+00:00,2508.9865,2508.9865,2508.065,2508.065,0.0,0.0,0.0
2024-01-15 03:42:00+00:00,2507.333,2507.333,2506.4625,2506.4625,0.0,0.0,0.0
2024-01-15 03:44:00+00:00,2505.25,2505.25,2504.51,2504.51,0.0,0.0,0.0
2024-01-15 03:45:00+00:00,2504.888,2504.888,2504.888,2504.888,0.0,0.0,0.0
2024-01-15 03:46:00+00:00,2505.4965,2505.4965,2504.85,2504.85,0.0,0.0,0.0
2024-01-15 03:47:00+00:00,2503.45,2503.45,2503.45,2503.45,0.0,0.0,0.0
2024-01-15 03:48:00+00:00,2504.5,2504.5,2503.45,2503.594,0.000399648,1.0,2504.5
2024-01-15 03:49:00+00:00,2503.75,2503.912,2503.75,2503.912,0.0,0.0,0.0
2024-01-15 03:51:00+00:00,2503.363,2503.363,2503.363,2503.363,0.0,0.0,0.0
2024-01-15 03:55:00+00:00,2502.98,2503.9405,2502.98,2503.9405,0.0,0.0,0.0
2024-01-15 03:56:00+00:00,2502.3309627045,2502.3309627045,2502.3309627045,2502.3309627045,0.0,0.0,0.0
2024-01-15 04:01:00+00:00,2504.018,2504.58,2504.018,2504.58,0.0,0.0,0.0
2024-01-15 04:02:00+00:00,2503.955,2503.955,2503.955,2503.955,0.0,0.0,0.0
2024-01-15 04:05:00+00:00,2503.25,2503.25,2503.25,2503.25,0.0,0.0,0.0
2024-01-15 04:07:00+00:00,2504.4,2504.4,2504.4,2504.4,0.0,0.0,0.0
2024-01-15 04:10:00+00:00,2503.5085,2503.5085,2503.5085,2503.5085,0.0,0.0,0.0
2024-01-15 04:14:00+00:00,2504.94,2507.1665,2504.94,2507.1665,0.0,0.0,0.0
2024-01-15 04:15:00+00:00,2505.7095,2505.7095,2505.7095,2505.7095,0.0,0.0,0.0
2024-01-15 04:16:00+00:00,2504.698,2506.1825,2504.698,2506.1825,0.0,0.0,0.0
2024-01-15 04:17:00+00:00,2507.175,2508.5,2507.175,2508.0805,0.0,0.0,0.0
2024-01-15 04:18:00+00:00,2507.84,2507.84,2507.84,2507.84,0.0,0.0,0.0
2024-01-15 04:19:00+00:00,2509.03,2509.03,2509.03,2509.03,0.0,0.0,0.0
2024-01-15 04:20:00+00:00,2508.19,2508.19,2508.19,2508.19,0.0,0.0,0.0
2024-01-15 04:24:00+00:00,2507.9,2507.9,2507.9,2507.9,0.0,0.0,0.0
2024-01-15 04:27:00+00:00,2509.777211421,2509.777211421,2509.777211421,2509.777211421,0.0,0.0,0.0
2024-01-15 04:30:00+00:00,2508.335,2508.505,2508.335,2508.505,0.0,0.0,0.0
2024-01-15 04:34:00+00:00,2510.122211421,2510.122211421,2509.587211421,2509.587211421,0.0,0.0,0.0
2024-01-15 04:35:00+00:00,2509.534211421,2509.534211421,2509.534211421,2509.534211421,0.0,0.0,0.0
2024-01-15 04:42:00+00:00,2506.381,2507.482,2506.381,2507.482,0.0,0.0,0.0
2024-01-15 04:43:00+00:00,2506.745,2506.745,2505.295,2505.295,0.0,0.0,0.0
2024-01-15 04:45:00+00:00,2505.206,2505.206,2505.206,2505.206,0.0,0.0,0.0
2024-01-15 04:47:00+00:00,2505.9605,2505.9605,2505.9605,2505.9605,0.0,0.0,0.0
2024-01-15 04:48:00+00:00,2506.635,2506.635,2506.635,2506.635,0.0,0.0,0.0
2024-01-15 04:49:00+00:00,2508.1,2508.1,2505.6965,2506.7815,0.000399648,1.0,2508.1
2024-01-15 04:50:00+00:00,2507.258,2507.258,2507.258,2507.258,0.0,0.0,0.0
2024-01-15 04:55:00+00:00,2507.1345,2507.1345,2507.1345,2507.1345,0.0,0.0,0.0
2024-01-15 04:57:00+00:00,2508.148,2509.240211421,2508.148,2509.240211421,0.0,0.0,0.0
2024-01-15 05:01:00+00:00,2509.847211421,2509.847211421,2509.637211421,2509.637211421,0.0,0.0,0.0
2024-01-15 05:02:00+00:00,2509.927211421,2509.927211421,2509.1,2509.1,0.0,0.0,0.0
